clean_text,sentiment,brand_target,Brand_Parent,Word_Count,Is_Mobile,Crisis_Priority
sxsw yoyou attending sxsw report yoyou see android phone get bannka app,Neutral,Google,Google,12,1,Normal
ipad apps like software development yoyou release yoyou start working update sxsw,Positive,iPad or iPhone App,Apple,12,1,Normal
tweet stalled data sluggish come att verizon embarrassing iphone customer switched sxsw iphone,Neutral,Apple,Apple,13,1,Normal
tweeting google coming circle platform today outside circle keep itsnot sxsw,Neutral,Google,Google,11,0,Normal
yoyou stupid find sxsw mac link special price game mac,Neutral,,Other,10,0,Normal
slate see much traffic mobile safari app ipad sxsw electricnews,Neutral,Apple,Apple,10,1,Normal
unloading apple store corner th congress austin temp store sxsw link,Neutral,Apple,Apple,11,1,Normal
great day sxsw jaloux new ipadlook school bus st day school link,Neutral,Apple,Apple,12,1,Normal
arrived sxsw issue resolved dying use iphone app cant login rt,Neutral,iPad or iPhone App,Apple,11,1,Normal
sxsw screenburn launch client new iphone game travellerarlaunch find link,Neutral,Apple,Apple,10,1,Normal
anyone sxsw want see demo piccraft ipad find,Neutral,Apple,Apple,8,1,Normal
sxsw could spend teaching theater alone look schedule link,Neutral,,Other,9,0,Normal
youre sxsw meet u fado give yoyou wristband magically lead beer come say hi link,Neutral,,Other,15,0,Normal
youre sxsw want ipad apple setting temporary store check link,Neutral,Apple,Apple,10,1,Normal
overheard sxsw ipad relaxing computer agreed ipad apple,Positive,iPad,Apple,8,1,Normal
overheard sxsw interactive arg hate iphone want blackberry back shocked,Negative,iPhone,Apple,10,1,High (Alert)
youre sxsw meet author host android devs sat topm hilton room ab,Neutral,Google,Google,12,1,Normal
sxsw apple come cool technology one ever heard go conference,Negative,Apple,Apple,10,1,Medium (Monitor)
sxsw apple set squarefoot temporary store sxsw sell new ipads test potential traffic link,Neutral,Apple,Apple,14,1,Normal
overheard sxsw google launch product people event,Neutral,Google,Google,7,0,Normal
nerd bait sxsw apple set open popup shop core sxsw action link,Neutral,Apple,Apple,12,1,Normal
long line sxsw else apple store link,Neutral,Apple,Apple,7,1,Normal
last year sxswi everbody talking ipad year social medium driven revolution year better sxsw,Positive,iPad,Apple,14,1,Normal
long line apple pop store ipad great marketing apple sxsw,Positive,Apple,Apple,10,1,Normal
google people work people rather people work agileagency sxsw,Positive,Google,Google,9,0,Normal
knackered home playing ipad updating iphone timeline smashed partytweets cannot make go bed sxsw,Positive,iPad,Apple,14,1,Normal
overheard mdw ill second halfway iphone battery already even boarded plane sxsw amateurhour,Negative,iPhone,Apple,13,1,Medium (Monitor)
technews sxsw apple school marketing expert link technews apple jobsco sxsw tech,Positive,Apple,Apple,12,1,Normal
first day sxsw fun final presentation google doodle googledoodle sxsw,Positive,Google,Google,10,0,Normal
huge line apple store austin sxsw crowd tripping get new ipad,Positive,iPad,Apple,11,1,Normal
ur google aclyou partyyou sxsw,Positive,Google,Google,5,0,Normal
queue apple popup store sxsw link,Neutral,Apple,Apple,6,1,Normal
posted dmi house intimate stranger stage got restaurant crowd sitting deal wif sxsw link,Neutral,,Other,14,0,Normal
woman google talk sounded like chelsea handler laughing sxsw,Neutral,Google,Google,9,0,Normal
laughed ipad spent week hauling macbook everywhere really want ipad shoulder rub sxsw,Positive,iPad,Apple,13,1,Normal
sxsw attendee need qr code reader iphone tweet u image yoyou badge first get optiscan free,Positive,iPad or iPhone App,Apple,16,1,Normal
hey sxsw attendeesyoyou hop line apple store four day til new ipadto come,Positive,iPad,Apple,13,1,Normal
anyone attending google aclyou party sxsw could yoyou plz picture thanks sxsw,Neutral,Google,Google,12,0,Normal
march austin tx people line sxsw registration apple store,Neutral,Apple,Apple,9,1,Normal
landed austin spotted google place ad sxsw airport ultimate austin pocket guide like yelp itouru,Neutral,Google,Google,15,0,Normal
took away lego pit replaced recharging station sxsw might check price iphone crap samsung android,Negative,Android,Google,15,1,Medium (Monitor)
awesome meet standing apple queue sxsw yesterday day cute,Neutral,Apple,Apple,9,1,Normal
bad apple show late q process poopoos idea leaf early even im creative busy gamestorming sxsw,Negative,Apple,Apple,16,1,Medium (Monitor)
bahrain govt turned google earth result people learned govt turn back sxsw,Neutral,Google,Google,12,0,Normal
trying balance power power need iphone v ipad sxsw g ipad suck quick might go airplane mode,Negative,iPad,Apple,17,1,Medium (Monitor)
racing ballroom see marissa mayer sxsw sxswi,Neutral,,Other,7,0,Normal
iphone battery winning sxsw,Positive,iPhone,Apple,4,1,Normal
iphone battery cannot keep tweet thanks apple sxsw precommerce,Negative,iPhone,Apple,9,1,Medium (Monitor)
another google wave rt interrupt regularly scheduled sxsw geek programming wbig google news link,Neutral,Google,Google,14,0,Normal
fun watch ipadmadness rt apple opening popup store austin sxsw link sxsw,Positive,Apple,Apple,12,1,Normal
control apple set open popup shop core sxsw action link via cc,Positive,Apple,Apple,12,1,Normal
yeah ill sure rt check link sxsw google,Neutral,Google,Google,8,0,Normal
celebrate beauty web msft ie launch play new html game win ipadto link sxsw,Positive,iPad,Apple,14,1,Normal
texas amazing ive met many influential people work twitter foursquare microsoft even apple sxsw winning,Neutral,Apple,Apple,15,1,Normal
woke iphone finished recharging mean got enough sleep last night right sxsw,Neutral,Apple,Apple,12,1,Normal
quiet storm sxsw looking forward seeing google marissa mayer,Neutral,Google,Google,9,0,Normal
company believing nfc google nexus nokia also carrier verifone even apple seems sxsw sxswnfc,Neutral,Apple,Apple,14,1,Normal
best thing ive heard weekend sxsw gave ipad money japan relief need ipad,Negative,iPad,Apple,13,1,Medium (Monitor)
ipad betterthey time improve sxsw,Positive,iPad,Apple,5,1,Normal
cu pacman google singularity sxsw noobs meetup,Neutral,Google,Google,7,0,Normal
link go beyond earth hour year sharing positive action world download earthhour iphone app sxsw,Positive,iPad or iPhone App,Apple,15,1,Normal
far biggest sxsw mistake bringing iphoneipad charger,Neutral,Apple,Apple,7,1,Normal
google v bing bettersearch bing shot success w structured search potentially higher margin cpa model v google sxsw,Negative,Google,Google,18,0,Medium (Monitor)
course bing result good google seo sxsw qagb,Positive,Google,Google,8,0,Normal
black white ipad sxsw ipadto question,Neutral,Apple,Apple,6,1,Normal
hootsuite blog social medium dashboard hootsuite mobile sxsw update iphone blackberry android link,Neutral,Apple,Apple,13,1,Normal
hootsuite blog social medium dashboard hootsuite mobile sxsw update iphone blackberry android link,Neutral,Apple,Apple,13,1,Normal
hoot new blog post hootsuite mobile sxsw update iphone blackberry android link,Neutral,Apple,Apple,12,1,Normal
anyone bringing ipad v computer sxsw,Neutral,Apple,Apple,6,1,Normal
impulsive buy friend sxsw one selling st gen togb g ipad,Positive,iPad,Apple,11,1,Normal
buying new ipad geekdate apple sxsw ipadto,Positive,iPad,Apple,7,1,Normal
someone buying present rt apple opening popup store austin sxsw link,Positive,Apple,Apple,11,1,Normal
nice find rsq link sxsw ipad app,Positive,iPad or iPhone App,Apple,7,1,Normal
south southwest panel illustrated pic sometimes best link news ogilvy sxsw trending cyber iphone,Neutral,Apple,Apple,14,1,Normal
google calendar saturday night giant overlap sxsw party,Neutral,Google,Google,8,0,Normal
yoyou google canadian tuxedo lose hour sxsw,Positive,Google,Google,7,0,Normal
anyone make cooler rt launch groupon living socialtype reward sxsw link,Neutral,,Other,11,0,Normal
exciting cant wait rt apple opening temporary store downtown austin sxsw ipad launch link,Positive,Apple,Apple,14,1,Normal
great certain meeting rt hello holler gram new ipad app link hollergram sxsw,Positive,iPad or iPhone App,Apple,13,1,Normal
dont miss charles chen androidchromeos access sxsw google booth exhibit hall pm sxsw,Positive,Google,Google,13,1,Normal
reminder charles chen talking android chromeos access today pm google booth exhibit hall sxsw,Neutral,Google,Google,14,1,Normal
tomorrow charles chen speaking android chromeos access google booth exhibit hall pm sxsw,Neutral,Google,Google,13,1,Normal
group chat apps sxsw told dl two apps yet avail android point ill need phone apps,Neutral,Google,Google,16,1,Normal
remember chime tweet nasatweetup experience topm pm central time sxsw session link,Neutral,,Other,12,0,Normal
daily chord tuesday march hacker discover google music servicestory rollin link sxsw music news,Neutral,Google,Google,14,0,Normal
daily chord tuesday march hacker discover google music servicestory rolling stone mo link sxsw,Neutral,Google,Google,14,0,Normal
google circle austin sxsw link,Neutral,Google,Google,5,0,Normal
google circle sxsw link ht maybe theyre reconsidering shape,Neutral,Google,Google,9,0,Normal
google circle buzz corner rounded might find today link sxsw google,Neutral,Google,Google,11,0,Normal
google circle rt launching product sxsw plenty else,Neutral,Google,Google,8,0,Normal
austin classic missed sxsw mblogcom twitter iphone pm,Neutral,Apple,Apple,8,1,Normal
tool collaboration across boundary google webex dropbox whiteboarding basecamp joinme ipad sxsw evolvingworkplace,Neutral,Apple,Apple,13,1,Normal
trying collaborate sxsw event friend google calendar plancast,Neutral,Google,Google,8,0,Normal
sxsw come hear speak min designing ipad interface new navigation schema ballrm uxdes,Neutral,Apple,Apple,13,1,Normal
ipad coming sxsw guess apple pretty desperate give attention,Negative,Apple,Apple,9,1,Medium (Monitor)
youre coming sxsw sure download sxsw go app schedule location event link,Positive,iPad or iPhone App,Apple,12,1,Normal
seriously considering leaving macbook pro home flying solo ipad week think make work sxsw,Positive,iPad,Apple,14,1,Normal
among coolgoofy thing ive spied sxsw today ipad case made look like etchnsketch grown game tug war,Neutral,Apple,Apple,17,1,Normal
wish could party sxsw instead homework tomorrow,Neutral,,Other,7,0,Normal
could find sxsw probably fiting ipad,Neutral,Apple,Apple,6,1,Normal
check coyne pr update sxsw link via,Neutral,,Other,7,0,Normal
crazy look around sxsw realize last year one ipad sxsw,Neutral,Apple,Apple,10,1,Normal
crazy big crowd sxsw apple store sxsw link,Neutral,Apple,Apple,8,1,Normal
read articlegoogle say rumor launch major new social network called circleslink sxsw,Neutral,Google,Google,12,0,Normal
sxsw dl iphone come uj booth acc hall snap pic send em u fightthepaddle link,Neutral,Apple,Apple,15,1,Normal
shipment daily follow appleatxdt update rt popup apple store seems popup ipadtos sxsw,Negative,Apple,Apple,13,1,Medium (Monitor)
day im tired hold ipad week death happy death sxsw,Neutral,Apple,Apple,10,1,Normal
beautiful day austin come grab slice two yoyou check google yoyou get deal sxswi sxsw,Neutral,Google,Google,15,0,Normal
four day ipad sxsw weekend battlela,Positive,iPad,Apple,6,1,Normal
iphone dead find secret batphone sxsw,Negative,iPhone,Apple,6,1,High (Alert)
google debut new selective social network today sxsw link google circle,Neutral,Google,Google,11,0,Normal
trying decide session attend sxsw marissa meyer later today given,Neutral,,Other,10,0,Normal
excellent deck rt nth time lucky google new social network launch maybe link sxsw,Neutral,Google,Google,14,0,Normal
default state user leisurely contemplative ipad sxsw,Neutral,Apple,Apple,7,1,Normal
mobile definitely hot topic year every session standing room next lesson learnt building netflix iphone app sxsw,Neutral,Apple,Apple,17,1,Normal
apple deliberately chose march ipad availability knowing large chunk customer base sxsw,Neutral,Apple,Apple,12,1,Normal
google tv demo league extraordinary hacker cool stuff like web apps tv google sxsw lxh,Positive,Other Google product or service,Google,15,1,Normal
best ipad design big chunky element generous space clarity trump density tap quality trump tap quantity tapworthy sxsw,Positive,iPad,Apple,18,1,Normal
attending designing ipad interface new navigation schema w great stuff far sxsw,Positive,iPad,Apple,12,1,Normal
attending designing ipad interface new navigation schema akqa lynn teo ballroom yes hiring sxsw,Neutral,Apple,Apple,14,1,Normal
check designing android sxsw link sxsw uxamandroid,Neutral,Google,Google,7,1,Normal
check designing ipad interface new navigation schema sxsw uxdes,Neutral,Apple,Apple,9,1,Normal
check designing ipad interface new navigation schema sxsw link sxsw uxdes,Neutral,Apple,Apple,11,1,Normal
headed designing ipad interface new navigation schema sxsw link sxsw uxdes,Neutral,Apple,Apple,11,1,Normal
taking designing ipad interface new navigation schema sxsw link sxsw uxdes,Neutral,Apple,Apple,11,1,Normal
adobe developed engine essentially convert swf file jqueryhtml existing flash file portable ipad sxsw,Neutral,Apple,Apple,14,1,Normal
im developer awesome name event rt join league extraordinary hckers sxsw link,Neutral,,Other,12,0,Normal
behaviour diff lot phone call using ipadlaptop notsomuch mobile internet sxsw,Neutral,Apple,Apple,11,1,Normal
lovin digital band sings iphone play guitar app fan record vids ipadtos cnn digital cnngrill sxsw sxswi,Positive,Apple,Apple,17,1,Normal
barry diller think ipad content nut sxsw link,Negative,iPad,Apple,8,1,Medium (Monitor)
really need another big social network right thanks sxsw google link,Positive,Other Google product or service,Google,11,0,Normal
